date,regime,regime_label,portfolio_USMV_overlay,portfolio_cash_baseline,SPY,USMV,cumret_USMV_overlay_pct,cumret_cash_baseline_pct,cumret_SPY_pct,cumret_USMV_etf_pct,portfolio_USMV_USD,portfolio_cash_USD,cash_USD,positions_value_USD,n_positions
2025-03-05,1,bear,213.9069,207.3141,157.4272,134.6124,113.9069,107.3141,57.4272,34.6124,2139.0685,2073.1414,1762.1439,317.6544,3
2025-03-06,1,bear,213.3169,207.3141,154.6327,133.736,113.3169,107.3141,54.6327,33.736,2133.1686,2073.1414,1762.1439,292.3912,3
2025-03-07,1,bear,214.0441,207.3141,155.4994,134.7992,114.0441,107.3141,55.4994,34.7992,2140.4413,2073.1414,1762.1439,293.7419,3
2025-03-10,1,bear,213.389,207.3141,151.3576,133.8366,113.389,107.3141,51.3576,33.8366,2133.8905,2073.1414,1762.1439,264.8874,3
2025-03-11,1,bear,212.0946,207.3141,150.0994,131.9687,112.0946,107.3141,50.0994,31.9687,2120.9461,2073.1414,1762.1439,276.3557,3
2025-03-12,1,bear,211.386,207.3141,150.8959,130.9486,111.386,107.3141,50.8959,30.9486,2113.8599,2073.1414,1762.1439,277.977,3
2025-03-13,1,bear,211.1957,207.3141,148.8844,130.6756,111.1957,107.3141,48.8844,30.6756,2111.9567,2073.1414,1762.1439,274.8369,3
2025-03-14,1,bear,212.2402,207.3141,151.9597,132.1699,112.2402,107.3141,51.9597,32.1699,2122.4024,2073.1414,1762.1439,277.0293,3
2025-03-17,1,bear,213.4963,207.3141,153.1315,133.9802,113.4963,107.3141,53.1315,33.9802,2134.9633,2073.1414,1762.1439,279.1821,3
2025-03-18,1,bear,213.0154,207.3141,151.4764,133.281,113.0154,107.3141,51.4764,33.281,2130.1538,2073.1414,1762.1439,274.0897,3
2025-03-19,1,bear,213.4342,207.3141,153.1261,133.8865,113.4342,107.3141,53.1261,33.8865,2134.3416,2073.1414,1762.1439,278.06,3
2025-03-20,1,bear,213.1165,207.3141,152.6833,133.4251,113.1165,107.3141,52.6833,33.4251,2131.1653,2073.1414,1762.1439,281.4202,3
2025-03-21,1,bear,212.9974,207.3141,152.7337,133.2521,112.9974,107.3141,52.7337,33.2521,2129.9737,2073.1414,1762.1439,280.9103,3
2025-03-24,1,bear,213.6136,207.3141,155.4689,134.146,113.6136,107.3141,55.4689,34.146,2136.1358,2073.1414,1762.1439,288.2985,3
2025-03-25,1,bear,213.4261,207.3141,155.8426,133.8721,113.4261,107.3141,55.8426,33.8721,2134.2615,2073.1414,1762.1439,287.0347,3
2025-03-26,1,bear,213.7127,207.3141,153.9822,134.2902,113.7127,107.3141,53.9822,34.2902,2137.1275,2073.1414,1762.1439,281.9434,3
2025-03-27,1,bear,214.0391,207.3141,153.5732,134.766,114.0391,107.3141,53.5732,34.766,2140.3913,2073.1414,1762.1439,279.1456,3
2025-03-28,1,bear,213.3176,207.3141,150.4805,133.7135,113.3176,107.3141,50.4805,33.7135,2133.176,2073.1414,1762.1439,267.1789,3
2025-03-31,1,bear,214.2364,207.3141,151.4907,135.04,114.2364,107.3141,51.4907,35.04,2142.3638,2073.1414,1762.1439,271.6908,3
2025-04-01,1,bear,214.167,207.3141,151.9185,134.939,114.167,107.3141,51.9185,34.939,2141.6701,2073.1414,1762.1439,269.1463,3
2025-04-02,1,bear,214.3556,207.3141,152.8799,135.213,114.3556,107.3141,52.8799,35.213,2143.5561,2073.1414,1762.1439,280.0999,3
2025-04-03,1,bear,213.2709,207.3141,145.3459,133.627,113.2709,107.3141,45.3459,33.627,2132.7087,2073.1414,1762.1439,251.0406,3
2025-04-04,1,bear,207.7519,207.3141,136.8369,125.7259,107.7519,107.3141,36.8369,25.7259,2077.5195,2073.1414,1762.1439,229.3626,3
2025-04-07,1,bear,206.7085,207.3141,136.5932,124.2985,106.7085,107.3141,36.5932,24.2985,2067.0846,2073.1414,1762.1439,229.8724,3
2025-04-08,1,bear,205.8706,207.3141,134.4538,123.1594,105.8706,107.3141,34.4538,23.1594,2058.7064,2073.1414,1762.1439,226.5975,3
2025-04-09,1,bear,210.6114,207.3141,148.574,129.5611,110.6114,107.3141,48.574,29.5611,2106.1143,2073.1414,1762.1439,256.5514,3
2025-04-10,1,bear,209.343,207.3141,142.0636,127.7732,109.343,107.3141,42.0636,27.7732,2093.4297,2073.1414,1762.1439,242.6386,3
2025-04-11,1,bear,210.7549,207.3141,144.5984,129.7341,110.7549,107.3141,44.5984,29.7341,2107.5489,2073.1414,1762.1439,246.6327,3
2025-04-14,1,bear,211.9158,207.3141,146.0012,131.3633,111.9158,107.3141,46.0012,31.3633,2119.1577,2073.1414,1762.1439,250.8198,3
2025-04-15,1,bear,211.6511,207.3141,145.5923,130.9885,111.6511,107.3141,45.5923,30.9885,2116.5108,2073.1414,1762.1439,255.72,3
2025-04-16,1,bear,210.6135,207.3141,142.3561,129.5178,110.6135,107.3141,42.3561,29.5178,2106.1352,2073.1414,1762.1439,246.1878,3
2025-04-17,1,bear,210.8295,207.3141,142.5592,129.8206,110.8295,107.3141,42.5592,29.8206,2108.2952,2073.1414,1762.1439,244.2048,3
2025-04-21,1,bear,208.9375,207.3141,139.1659,127.1677,108.9375,107.3141,39.1659,27.1677,2089.3753,2073.1414,1762.1439,235.8096,3
2025-04-22,1,bear,210.8493,207.3141,142.7867,129.8062,110.8493,107.3141,42.7867,29.8062,2108.4925,2073.1414,1762.1439,240.9246,3
2025-04-23,1,bear,211.1995,207.3141,144.9992,130.2964,111.1995,107.3141,44.9992,30.2964,2111.9951,2073.1414,1762.1439,249.7975,3
2025-04-24,1,bear,211.7522,207.3141,148.0513,131.075,111.7522,107.3141,48.0513,31.075,2117.5217,2073.1414,1762.1439,257.4705,3
2025-04-25,1,bear,211.6505,207.3141,149.121,130.9308,111.6505,107.3141,49.121,30.9308,2116.5054,2073.1414,1762.1439,260.1347,3
2025-04-28,1,bear,211.9958,207.3141,149.1779,131.421,111.9958,107.3141,49.1779,31.421,2119.958,2073.1414,1762.1439,262.256,3
2025-04-29,1,bear,212.7145,207.3141,150.1176,132.4447,112.7145,107.3141,50.1176,32.4447,2127.1449,2073.1414,1762.1439,262.701,3
2025-04-30,1,bear,213.3997,207.3141,150.1772,133.4251,113.3997,107.3141,50.1772,33.4251,2133.9967,2073.1414,1762.1439,261.2174,3
2025-05-01,1,bear,212.7671,207.3141,151.2415,132.5168,112.7671,107.3141,51.2415,32.5168,2127.6705,2073.1414,1762.1439,264.9241,3
2025-05-02,1,bear,213.6928,207.3141,153.4866,133.8433,113.6928,107.3141,53.4866,33.8433,2136.9276,2073.1414,1762.1439,277.592,3
2025-05-05,1,bear,213.6132,207.3141,152.6064,133.7279,113.6132,107.3141,52.6064,33.7279,2136.132,2073.1414,1762.1439,275.6789,3
2025-05-06,1,bear,213.2149,207.3141,151.3309,133.1512,113.2149,107.3141,51.3309,33.1512,2132.149,2073.1414,1762.1439,269.4452,3
2025-05-07,1,bear,213.6855,207.3141,151.9673,133.8288,113.6855,107.3141,51.9673,33.8288,2136.855,2073.1414,1762.1439,273.0476,3
2025-05-08,1,bear,213.2669,207.3141,153.0262,133.2233,113.2669,107.3141,53.0262,33.2233,2132.6691,2073.1414,1762.1439,272.702,3
2025-05-09,1,bear,212.9971,207.3141,152.8312,132.834,112.9971,107.3141,52.8312,32.834,2129.9708,2073.1414,1762.1439,274.8915,3
2025-05-12,1,bear,213.707,207.3141,157.8819,133.8577,113.707,107.3141,57.8819,33.8577,2137.0705,2073.1414,1762.1439,243.4075,3
2025-05-13,1,bear,213.0194,207.3141,158.9245,132.8773,113.0194,107.3141,58.9245,32.8773,2130.1941,2073.1414,1762.1439,245.2224,3
2025-05-14,1,bear,212.3295,207.3141,159.1276,131.8968,112.3295,107.3141,59.1276,31.8968,2123.2952,2073.1414,1762.1439,271.2495,3
2025-05-15,1,bear,213.9387,207.3141,159.9048,134.2037,113.9387,107.3141,59.9048,34.2037,2139.3867,2073.1414,1762.1439,271.4151,3
2025-05-16,1,bear,214.825,207.3141,160.9177,135.4869,114.825,107.3141,60.9177,35.4869,2148.2496,2073.1414,1762.1439,276.3013,3
2025-05-19,1,bear,215.24,207.3141,161.0937,136.0925,115.24,107.3141,61.0937,36.0925,2152.3996,2073.1414,1762.1439,263.3073,3
2025-05-20,0,bull,215.2209,207.4391,160.5521,135.8762,115.2209,107.4391,60.5521,35.8762,2152.2095,2074.3914,1178.4101,847.6872,11
2025-05-21,0,bull,209.3651,201.795,157.8467,134.0884,109.3651,101.795,57.8467,34.0884,2093.651,2017.9502,1116.8286,871.8942,12
2025-05-22,0,bull,210.633,203.0171,157.909,133.454,110.633,103.0171,57.909,33.454,2106.3302,2030.1709,1228.0557,764.2172,12
2025-05-23,1,bear,208.6657,201.2156,156.8311,133.2521,108.6657,101.2156,56.8311,33.2521,2086.6573,2012.1557,1298.7759,675.671,11
2025-05-27,1,bear,212.0943,203.8558,160.0917,134.593,112.0943,103.8558,60.0917,34.593,2120.9431,2038.558,1298.7759,691.4859,11
2025-05-28,1,bear,210.8935,203.2004,159.1655,133.5837,110.8935,103.2004,59.1655,33.5837,2108.9346,2032.0036,1317.0776,667.4672,11
2025-05-29,1,bear,211.0064,203.0763,159.7938,134.0451,111.0064,103.0763,59.7938,34.0451,2110.0644,2030.7633,1366.0124,618.7006,11
2025-05-30,1,bear,211.5364,203.1804,159.6151,134.8237,111.5364,103.1804,59.6151,34.8237,2115.3637,2031.8043,1387.28,580.7555,11
2025-06-02,1,bear,212.3611,203.8501,160.5142,135.0544,112.3611,103.8501,60.5142,35.0544,2123.6113,2038.5008,1387.28,587.8937,11
2025-06-03,1,bear,214.3153,205.7183,161.4295,135.0688,114.3153,105.7183,61.4295,35.0688,2143.1535,2057.1833,1387.28,580.6542,11
2025-06-04,0,bull,214.5716,206.2739,161.3862,134.4921,114.5716,106.2739,61.3862,34.4921,2145.7159,2062.7391,1167.6829,801.3883,14
2025-06-05,0,bull,214.5413,206.2448,160.6062,134.247,114.5413,106.2448,60.6062,34.247,2145.4131,2062.448,1194.5131,792.7549,14
2025-06-06,0,bull,216.1025,207.7456,162.2555,135.1697,116.1025,107.7456,62.2555,35.1697,2161.0251,2077.4562,1156.6221,828.9621,15
2025-06-09,0,bull,216.3907,208.0227,162.4018,134.2758,116.3907,108.0227,62.4018,34.2758,2163.9072,2080.2269,1358.2743,618.2689,10
2025-06-10,0,bull,218.7276,210.2692,163.3225,134.4633,118.7276,110.2692,63.3225,34.4633,2187.2764,2102.6923,1070.865,922.586,13
2025-06-11,0,bull,220.621,212.0893,162.8567,134.1893,120.621,112.0893,62.8567,34.1893,2206.2096,2120.8934,1092.7584,915.2002,13
2025-06-12,0,bull,220.3441,211.8232,163.504,135.2562,120.3441,111.8232,63.504,35.2562,2203.4407,2118.2315,1051.9938,960.7368,14
2025-06-13,0,bull,217.6614,209.2443,161.676,134.1028,117.6614,109.2443,61.676,34.1028,2176.6144,2092.4427,1101.9972,889.9194,14
2025-06-16,0,bull,224.5727,215.8883,163.2142,134.1679,124.5727,115.8883,63.2142,34.1679,2245.7274,2158.883,1101.9972,989.9633,14
2025-06-17,0,bull,218.4134,209.9672,161.8195,133.2708,118.4134,109.9672,61.8195,33.2708,2184.1345,2099.6719,1206.2826,850.3686,13
2025-06-18,0,bull,219.4202,210.935,161.7951,132.7789,119.4202,110.935,61.7951,32.7789,2194.2022,2109.3503,1241.1356,824.7154,12
2025-06-20,0,bull,219.3752,210.8918,161.4151,132.8223,119.3752,110.8918,61.4151,32.8223,2193.7523,2108.9178,1288.7904,777.7699,11
2025-06-23,0,bull,218.8988,210.4337,163.0095,134.0811,118.8988,110.4337,63.0095,34.0811,2188.9876,2104.3374,1300.6878,764.5308,11
2025-06-24,0,bull,222.8239,214.2071,164.8103,134.7756,122.8239,114.2071,64.8103,34.7756,2228.2387,2142.0706,1290.5821,794.7698,11
2025-06-25,0,bull,222.4551,213.8525,164.9027,133.6181,122.4551,113.8525,64.9027,33.6181,2224.5507,2138.5252,1059.6413,1018.4797,14
2025-06-26,0,bull,226.8347,218.0628,166.1928,134.1245,126.8347,118.0628,66.1928,34.1245,2268.3467,2180.6276,1106.1386,999.8543,14
2025-06-27,0,bull,225.7518,217.0217,167.0185,134.573,125.7518,117.0217,67.0185,34.573,2257.5177,2170.2173,1064.3407,1057.5988,15
2025-06-30,0,bull,228.9612,220.1071,167.8171,135.8173,128.9612,120.1071,67.8171,35.8173,2289.612,2201.0706,1254.66,875.254,12
2025-07-01,0,bull,226.8203,218.0489,167.7628,136.3961,126.8203,118.0489,67.7628,36.3961,2268.203,2180.4895,904.3124,1218.99,17
2025-07-02,0,bull,233.0334,224.0217,168.5233,135.1084,133.0334,124.0217,68.5233,35.1084,2330.3337,2240.2174,798.1722,1363.1027,19
2025-07-03,0,bull,236.7953,227.6382,169.8515,136.2369,136.7953,127.6382,69.8515,36.2369,2367.9525,2276.3816,818.2571,1376.3527,19
2025-07-07,0,bull,232.5294,223.5373,168.5858,135.7739,132.5294,123.5373,68.5858,35.7739,2325.2941,2235.3728,870.7223,1306.0358,19
2025-07-08,0,bull,237.1607,227.9895,168.4934,135.3543,137.1607,127.9895,68.4934,35.3543,2371.6073,2279.895,885.7287,1323.0381,19
2025-07-09,0,bull,241.6263,232.2823,169.5038,135.6148,141.6263,132.2823,69.5038,35.6148,2416.2626,2322.8234,885.7287,1341.1687,19
2025-07-10,0,bull,245.0066,235.532,169.9819,135.2096,145.0066,135.532,69.9819,35.2096,2450.066,2355.3197,789.2489,1451.9408,21
2025-07-11,0,bull,242.0349,232.6751,169.3843,134.1824,142.0349,132.6751,69.3843,34.1824,2420.3486,2326.7514,789.2489,1427.9036,21
2025-07-14,0,bull,243.3076,233.8987,169.7075,134.9058,143.3076,133.8987,69.7075,34.9058,2433.0763,2338.9869,937.1097,1281.0704,18
2025-07-15,0,bull,243.0209,233.623,168.9823,133.3721,143.0209,133.623,68.9823,33.3721,2430.2089,2336.2304,1053.9127,1159.1694,17
2025-07-16,0,bull,244.3557,234.9062,169.5473,134.2692,144.3557,134.9062,69.5473,34.2692,2443.5566,2349.062,847.8468,1368.2278,19
2025-07-17,0,bull,248.579,238.9662,170.5848,134.602,148.579,138.9662,70.5848,34.602,2485.7901,2389.6622,937.7452,1297.5814,18
2025-07-18,0,bull,250.2525,240.575,170.4599,134.4862,150.2525,140.575,70.4599,34.4862,2502.525,2405.75,935.5935,1304.5459,19
2025-07-21,0,bull,249.245,239.6065,170.7831,134.5151,149.245,139.6065,70.7831,34.5151,2492.4502,2396.0648,1269.8575,962.1622,14
2025-07-22,0,bull,249.2994,239.6588,170.8076,135.7161,149.2994,139.6588,70.8076,35.7161,2492.9944,2396.588,1132.6697,1096.0415,16
2025-07-23,0,bull,251.1737,241.4606,172.2607,135.962,151.1737,141.4606,72.2607,35.962,2511.7373,2414.6061,951.0453,1300.7082,19
2025-07-24,0,bull,251.9728,242.2288,172.3177,136.0054,151.9728,142.2288,72.3177,36.0054,2519.7283,2422.288,804.3384,1453.706,22
2025-07-25,0,bull,255.1252,245.2592,173.0457,136.3671,155.1252,145.2592,73.0457,36.3671,2551.2517,2452.5924,789.2475,1483.6062,25
2025-07-28,0,bull,256.3189,246.4068,173.0022,135.1662,156.3189,146.4068,73.0022,35.1662,2563.1886,2464.0677,789.2464,1489.3399,27
2025-07-29,0,bull,254.1808,244.3514,172.5459,135.6871,154.1808,144.3514,72.5459,35.6871,2541.8077,2443.5136,870.2546,1396.1301,27
2025-07-30,0,bull,255.0487,245.1858,172.3286,135.0505,155.0487,145.1858,72.3286,35.0505,2550.4874,2451.8577,1025.3715,1272.8971,23
2025-07-31,0,bull,252.6009,242.8326,171.6822,133.9943,152.6009,142.8326,71.6822,33.9943,2526.009,2428.3259,925.7542,1359.1438,25
2025-08-01,0,bull,246.464,236.933,168.8682,133.6036,146.464,136.933,68.8682,33.6036,2464.6404,2369.3304,905.445,1303.0788,24
2025-08-04,0,bull,247.3953,237.8283,171.435,135.0939,147.3953,137.8283,71.435,35.0939,2473.9526,2378.2825,1096.1639,1114.8899,22
2025-08-05,0,bull,247.9527,238.3641,170.5658,133.9364,147.9527,138.3641,70.5658,33.9364,2479.5266,2383.6409,942.5731,1280.1295,23
2025-08-06,0,bull,244.4241,234.972,171.8723,134.6743,144.4241,134.972,71.8723,34.6743,2444.2407,2349.7196,789.2469,1422.3648,26
2025-08-07,0,bull,248.2542,238.654,171.7283,133.9653,148.2542,138.654,71.7283,33.9653,2482.5423,2386.54,867.8146,1363.6951,26
2025-08-08,0,bull,250.558,240.8687,173.0674,134.327,150.558,140.8687,73.0674,34.327,2505.5803,2408.6871,873.5562,1368.2114,27
2025-08-11,0,bull,249.0727,239.4408,172.7252,134.0377,149.0727,139.4408,72.7252,34.0377,2490.727,2394.4082,1055.5242,1180.7253,23
2025-08-12,0,bull,255.1281,245.2621,174.564,134.3126,155.1281,145.2621,74.564,34.3126,2551.2815,2452.621,895.1559,1374.6485,25
2025-08-13,0,bull,262.874,252.7084,175.1616,135.3833,162.874,152.7084,75.1616,35.3833,2628.7403,2527.0844,997.4474,1309.9367,23
2025-08-14,0,bull,257.7842,247.8154,175.1779,134.9203,157.7842,147.8154,75.1779,34.9203,2577.8418,2478.1542,789.2508,1493.8743,25
2025-08-15,0,bull,256.0874,246.1842,174.7677,135.3109,156.0874,146.1842,74.7677,35.3109,2560.8738,2461.8424,789.2524,1479.7398,26
2025-08-18,0,bull,257.0502,247.1099,174.7297,135.2386,157.0502,147.1099,74.7297,35.2386,2570.5023,2471.0986,811.1954,1460.9745,25
2025-08-19,0,bull,251.758,242.0223,173.7817,136.1501,151.758,142.0223,73.7817,36.1501,2517.5802,2420.223,789.2462,1448.7174,27
2025-08-20,0,bull,250.0014,240.3336,173.32,136.8446,150.0014,140.3336,73.32,36.8446,2500.0136,2403.3357,1004.0291,1226.3869,24
2025-08-21,0,bull,252.0295,242.2833,172.6247,136.4829,152.0295,142.2833,72.6247,36.4829,2520.2951,2422.8329,1038.9663,1199.1851,22
2025-08-22,0,bull,260.2628,250.1982,175.2756,136.7867,160.2628,150.1982,75.2756,36.7867,2602.6283,2501.9822,898.7844,1395.565,24
2025-08-25,0,bull,259.2765,249.2501,174.5042,135.5424,159.2765,149.2501,74.5042,35.5424,2592.7652,2492.5005,1016.2271,1274.8781,23
2025-08-26,0,bull,258.7578,248.7514,175.2349,135.5279,158.7578,148.7514,75.2349,35.5279,2587.5776,2487.5136,934.4455,1527.5875,22
2025-08-27,0,bull,262.1345,251.9975,175.6342,136.0922,162.1345,151.9975,75.6342,36.0922,2621.3449,2519.975,1083.9151,1455.8432,20
2025-08-28,0,bull,263.6777,253.481,176.2561,136.0488,163.6777,153.481,76.2561,36.0488,2636.7767,2534.81,963.517,1569.3046,22
2025-08-29,0,bull,262.5916,252.4369,175.205,136.3816,162.5916,152.4369,75.205,36.3816,2625.9158,2524.3691,908.8722,1658.1414,23
2025-09-02,0,bull,259.6668,249.6253,173.9067,136.0343,159.6668,149.6253,73.9067,36.0343,2596.6681,2496.2525,1040.2699,1542.0852,22
2025-09-03,0,bull,260.97,250.8781,174.8492,136.0922,160.97,150.8781,74.8492,36.0922,2609.7005,2508.7809,1047.169,1528.602,20
2025-09-04,0,bull,267.2122,256.8789,176.3105,136.3093,167.2122,156.8789,76.3105,36.3093,2672.1223,2568.7888,961.4733,1670.4098,21
2025-09-05,0,bull,272.0188,261.4995,175.7998,135.9909,172.0188,161.4995,75.7998,35.9909,2720.1877,2614.9955,911.9557,1739.6613,22
2025-09-08,0,bull,279.5947,268.7825,176.2317,136.1067,179.5947,168.7825,76.2317,36.1067,2795.9466,2687.8247,903.2236,1893.6992,21
2025-09-09,0,bull,281.0397,270.1717,176.6391,136.3527,181.0397,170.1717,76.6391,36.3527,2810.3973,2701.7166,872.3697,1957.6998,22
2025-09-10,0,bull,283.594,272.6271,177.1498,135.6292,183.594,172.6271,77.1498,35.6292,2835.9399,2726.2714,811.5357,2002.6957,23
2025-09-11,0,bull,291.8324,280.5469,178.6219,137.3221,191.8324,180.5469,78.6219,37.3221,2918.3238,2805.4695,789.2468,2037.821,22
2025-09-12,0,bull,290.7518,279.5082,178.5621,136.208,190.7518,179.5082,78.5621,36.208,2907.5181,2795.0816,789.2475,2018.5763,27
2025-09-15,0,bull,294.1174,282.7436,179.5128,135.7884,194.1174,182.7436,79.5128,35.7884,2941.1738,2827.4359,1008.661,1789.9062,25
2025-09-16,0,bull,293.6085,282.2543,179.2656,135.2248,193.6085,182.2543,79.2656,35.2248,2936.0845,2822.5434,805.5732,1973.0158,27
2025-09-17,0,bull,293.3208,281.9778,179.0429,135.893,193.3208,181.9778,79.0429,35.893,2933.208,2819.7781,933.3106,1859.0955,24
2025-09-18,0,bull,299.8724,288.276,179.8795,136.0818,199.8724,188.276,79.8795,36.0818,2998.7235,2882.7601,910.81,1910.2754,25
2025-09-19,0,bull,301.5962,289.9332,180.7704,136.2997,201.5962,189.9332,80.7704,36.2997,3015.9621,2899.3319,789.2474,2051.5857,26
2025-09-22,0,bull,304.9305,293.1386,181.6257,136.4449,204.9305,193.1386,81.6257,36.4449,3049.3053,2931.3858,789.2462,2070.7408,26
2025-09-23,0,bull,301.6155,289.9517,180.637,136.7354,201.6155,189.9517,80.637,36.7354,3016.1548,2899.5173,877.4716,1974.1118,25
2025-09-24,0,bull,298.6251,287.077,180.0622,136.7644,198.6251,187.077,80.0622,36.7644,2986.2507,2870.7696,913.5175,1918.8725,25
2025-09-25,0,bull,296.6874,285.2142,179.2315,135.9656,196.6874,185.2142,79.2315,35.9656,2966.874,2852.1422,941.7549,1881.8456,24
2025-09-26,0,bull,298.1132,286.5849,180.2584,137.3164,198.1132,186.5849,80.2584,37.3164,2981.1322,2865.849,841.5135,1990.8747,26
2025-09-29,0,bull,302.1897,290.5037,180.765,137.5778,202.1897,190.5037,80.765,37.5778,3021.8966,2905.037,995.5539,1856.8245,23
2025-09-30,0,bull,302.3725,290.6795,181.4459,138.1879,202.3725,190.6795,81.4459,38.1879,3023.7253,2906.795,1082.9948,1794.1981,21
2025-10-01,0,bull,307.881,295.975,182.0642,137.9409,207.881,195.975,82.0642,37.9409,3078.81,2959.7495,1160.0046,1769.28,20
2025-10-02,0,bull,309.2962,297.3355,182.2739,137.7376,209.2962,197.3355,82.2739,37.7376,3092.9624,2973.3547,1014.7726,1917.9507,20
2025-10-03,0,bull,311.224,299.1887,182.2712,138.2024,211.224,199.1887,82.2712,38.2024,3112.2403,2991.8871,1014.7726,1904.5262,20
2025-10-06,0,bull,313.2383,301.1251,182.9248,138.1007,213.2383,201.1251,82.9248,38.1007,3132.3834,3011.2511,1045.628,1883.4688,19
2025-10-07,0,bull,312.725,300.6316,182.2466,138.3331,212.725,200.6316,82.2466,38.3331,3127.2501,3006.3164,977.8623,1936.765,20
2025-10-08,0,bull,322.2854,309.8223,183.3334,138.6091,222.2854,209.8223,83.3334,38.6091,3222.8542,3098.2234,1030.4169,1936.5877,19
2025-10-09,0,bull,321.3629,308.9355,182.8023,137.8102,221.3629,208.9355,82.8023,37.8102,3213.6292,3089.3551,1064.2779,1900.6801,18
2025-10-10,1,bear,308.1755,296.7781,177.8615,136.5175,208.1755,196.7781,77.8615,36.5175,3081.7546,2967.7813,1301.8911,1580.6532,15
2025-10-13,1,bear,315.579,303.7011,180.5906,136.9387,215.579,203.7011,80.5906,36.9387,3155.7898,3037.0105,1413.8136,1509.0207,14
2025-10-14,1,bear,312.3159,300.2336,180.37,137.5488,212.3159,200.2336,80.37,37.5488,3123.1594,3002.3362,1530.4128,1379.217,13
2025-10-15,1,bear,316.726,304.8482,181.1708,136.8952,216.726,204.8482,81.1708,36.8952,3167.2597,3048.4824,1586.095,1343.8578,12
2025-10-16,1,bear,315.4356,304.4117,179.937,135.5589,215.4356,204.4117,79.937,35.5589,3154.3556,3044.1165,1702.4183,1204.4366,10
2025-10-17,1,bear,314.5337,302.8441,180.9584,136.6192,214.5337,202.8441,80.9584,36.6192,3145.3372,3028.4411,1760.793,1139.1423,10
2025-10-20,1,bear,316.6096,304.2954,182.8404,137.4326,216.6096,204.2954,82.8404,37.4326,3166.0959,3042.9543,1760.793,1161.8892,10
2025-10-21,1,bear,317.3912,304.9401,182.8377,137.5924,217.3912,204.9401,82.8377,37.5924,3173.9124,3049.4012,1799.6593,1122.8015,10
2025-10-22,1,bear,316.6863,304.3124,181.8871,137.5197,216.6863,204.3124,81.8871,37.5197,3166.8626,3043.1236,1991.219,912.9282,7
2025-10-23,1,bear,318.0717,305.9191,182.9657,137.1566,218.0717,205.9191,82.9657,37.1566,3180.7171,3059.1914,1991.219,929.4911,7
2025-10-24,1,bear,318.4727,306.2275,184.461,137.2583,218.4727,206.2275,84.461,37.2583,3184.7269,3062.275,1991.219,941.5623,7
2025-10-27,0,bull,317.1295,304.4629,186.6372,137.8828,217.1295,204.4629,86.6372,37.8828,3171.295,3044.6292,1169.5459,1759.2457,16
2025-10-28,0,bull,317.0636,304.3997,187.1329,136.8661,217.0636,204.3997,87.1329,36.8661,3170.6365,3043.997,1121.5496,1810.2187,16
2025-10-29,0,bull,323.8869,310.9504,187.2228,135.1377,223.8869,210.9504,87.2228,35.1377,3238.8687,3109.5039,1157.6034,1799.6394,16
2025-10-30,0,bull,318.3463,305.6311,185.1637,135.4282,218.3463,205.6311,85.1637,35.4282,3183.4627,3056.3109,1014.0677,1912.5918,18
2025-10-31,0,bull,321.6777,308.8295,185.7711,135.341,221.6777,208.8295,85.7711,35.341,3216.7774,3088.2949,789.2505,2169.3524,21
2025-11-03,0,bull,325.3504,312.3555,186.1197,134.7165,225.3504,212.3555,86.1197,34.7165,3253.5041,3123.5548,789.2481,2192.695,23
2025-11-04,0,bull,309.439,297.0796,183.9135,134.8181,209.439,197.0796,83.9135,34.8181,3094.3904,2970.7962,951.399,1935.7474,22
2025-11-05,0,bull,322.5356,309.653,184.5509,135.007,222.5356,209.653,84.5509,35.007,3225.3555,3096.5305,849.6605,2085.8112,23
2025-11-06,0,bull,319.8885,307.1117,182.5708,134.121,219.8885,207.1117,82.5708,34.121,3198.8852,3071.1174,832.6063,2073.1502,23
2025-11-07,0,bull,323.1589,310.2515,182.7505,135.0651,223.1589,210.2515,82.7505,35.0651,3231.5887,3102.5147,789.2461,2155.1211,24
2025-11-10,0,bull,336.6478,323.2016,185.6022,135.646,236.6478,223.2016,85.6022,35.646,3366.4775,3232.0159,807.2118,2207.4995,25
2025-11-11,0,bull,332.9149,319.6179,186.0271,136.9678,232.9149,219.6179,86.0271,36.9678,3329.1494,3196.1787,789.2479,2187.1838,26
2025-11-12,0,bull,335.4428,322.0447,186.1306,137.3454,235.4428,222.0447,86.1306,37.3454,3354.4279,3220.4475,791.795,2179.7779,26
2025-11-13,0,bull,320.1395,307.3527,183.042,136.6918,220.1395,207.3527,83.042,36.6918,3201.395,3073.5269,1086.4154,1813.2666,24
2025-11-14,0,bull,320.5753,307.7711,183.012,136.8225,220.5753,207.7711,83.012,36.8225,3205.7533,3077.7112,1115.1751,1766.8772,24
2025-11-17,1,bear,318.5569,306.143,181.307,136.1108,218.5569,206.143,81.307,36.1108,3185.5691,3061.4305,1630.9883,1237.1258,14
2025-11-18,1,bear,317.8456,305.5059,179.7844,136.0382,217.8456,205.5059,79.7844,36.0382,3178.4559,3055.0589,1711.181,1174.413,13
2025-11-19,1,bear,317.5633,305.6988,180.479,135.341,217.5633,205.6988,80.479,35.341,3175.633,3056.9879,1902.6674,977.4709,10
2025-11-20,1,bear,312.8875,301.7937,177.7281,134.5422,212.8875,201.7937,77.7281,34.5422,3128.8749,3017.9369,1958.4083,883.3184,9
